(78711,102113)
(26815,22850)
(57723,66165)
(83526,72338)
(92378,112213)
(74140,73490)
(92095,55748)
(70872,69651)
(51501,52781)
(103853,90690)
(35578,13582)
(54369,44975)
(16278,89448)
(14255,19741)
(58030,79213)
(53064,83720)
(87371,87427)
(76460,76543)
(85816,78576)
(102204,101192)
(71522,8762)
(69316,74846)
(51577,102993)
(74990,32529)
(111522,105197)
(29434,33172)
(84472,19150)
(110156,92331)
(104779,64095)
(59572,58457)
(11159,5175)
(47191,62739)
(20434,41317)
(95263,99514)
(72475,73486)
(71176,70788)
(76963,76969)
(39229,3075)
(90767,59164)
(27200,50461)
(46300,38087)
(42985,10542)
(74775,74155)
(51186,59572)
(76554,70772)
(45709,65059)
(70973,74972)
(46825,70023)
(98772,75548)
(77412,18161)
(74959,74730)
(20424,92283)
(47567,44132)
(36888,47172)
(74527,87506)
(76233,109302)
(87258,87339)
(78796,60003)
(93813,92647)
(101525,100324)
(100779,52247)
(44463,31697)
(111095,46790)
(78526,8715)
(106167,111666)
(87961,36912)
(34139,20376)
(81568,72087)
(106412,100441)
(7871,22847)
(74707,70264)
(41603,87371)
(61853,15798)
(77563,77543)
(54292,64149)
(19885,37195)
(77847,49561)
(33522,6451)
(21984,48749)
(49901,33228)
(25580,13290)
(78796,31713)
(70547,70841)
(104015,111666)
(86064,32529)
(20050,15578)
(89944,28058)
(95504,64762)
(62104,52822)
(91190,36697)
(104946,19052)
(17717,42893)
(15141,49470)
(76751,76979)
(32322,34989)
(44768,78205)
(68002,89852)
(1923,61649)
(13992,54722)
(77688,77701)
(94372,17717)
(85361,93202)
(70535,70874)
(78357,80453)
(33246,6350)
(34664,900)
(101158,103423)
(80519,87399)
(18034,17073)
(6451,53690)
(27428,62286)
(66774,34185)
(69651,70185)
(52822,67297)
(57232,4631)
(104015,79213)
(94831,91752)
(71937,71744)
(53660,3075)
(66275,67959)
(70884,70804)
(87980,87303)
(63457,62104)
(108191,38662)
(22977,45857)
(67087,51871)
(80372,49292)
(2293,60639)
(90709,12759)
(70532,70788)
(70809,71168)
(46825,68025)
(76966,76968)
(19750,77327)
(68416,68719)
(9513,86052)
(84973,6537)
(73790,87162)
(22125,55717)
(54373,59884)
(36890,39522)
(88878,87903)
(68844,73841)
(13857,26974)
(47594,81424)
(12796,41083)
(40383,16309)
(72239,19356)
(97084,48726)
(51282,33024)
(44123,43161)
(4,18525)
(78096,36994)
(73807,87371)
(70185,74721)
(74775,70242)
(20206,26974)
(38551,23297)
(2659,5703)
(88823,89716)
(15302,16027)
(73465,72290)
(104212,94027)
(4762,78636)
(39345,58522)
(32731,31582)
(86056,28220)
(63350,52088)
(32619,41610)
(48028,42876)
(89100,89120)
(86242,55597)
(60804,61902)
(41603,87233)
(87156,87323)
(97923,84435)
(49447,82160)
(34989,65988)
(307,36834)
(94853,30716)
(37184,35611)
(86023,98545)
(60172,29723)
(36938,80104)
(72120,108191)
(44200,76772)
(83327,107761)
(78709,32563)
(33653,35932)
(70503,70872)
(77563,77553)
(63502,2604)
(54808,52705)
(110578,111095)
(106167,90775)
(91594,72109)
(36073,72665)
(55602,1113)
(13342,2388)
(47009,104633)
(101458,28058)
(52247,93300)
(86062,27893)
(6456,63725)
(4430,60439)
(52250,24926)
(104548,68706)
(29049,86054)
(99051,57704)
(97826,63243)
(54822,50661)
(83968,100933)
(8949,10130)
(34927,19771)
(103276,47927)
(37455,103920)
(33402,29512)
(23482,27428)
(78576,63716)
(111592,73730)
(32661,78877)
(58041,14255)
(99464,77128)
(44883,57082)
(93867,83953)
(8537,88332)
(76365,72032)
(63312,27077)
(83985,54524)
(66270,59884)
(105993,46442)
(47035,36019)
(61508,31006)
(35088,54225)
(74846,86054)
(77555,77551)
(25376,60493)
(58041,48805)
(44497,41944)
(42483,84527)
(43930,33840)
(67568,67117)
(73407,35179)
(66267,32322)
(74722,97412)
(61649,35274)
(21783,20554)
(29723,42321)
(104779,89872)
(15900,62554)
(74762,70169)
(71168,72483)
(66146,57406)
(35910,37195)
(58369,25617)
(61649,62578)
(33274,32529)
(71247,22870)
(18338,31643)
(77577,77595)
(10387,47009)
(11326,21259)
(70847,70251)
(78656,50524)
(14065,8612)
(75826,75799)
(14354,45355)
(40427,61074)
(57845,45382)
(23607,9527)
(71190,70852)
(110741,112228)
(78804,31808)
(70258,74155)
(69651,74769)
(106220,103171)
(89105,89101)
(10514,19119)
(91594,110131)
(39440,79557)
(88737,24990)
(4418,3045)
(60744,40227)
(41453,51501)
(67293,35788)
(87472,86546)
(69457,70900)
(74768,70166)
(100515,10390)
(70264,74761)
(107085,109482)
(11297,52834)
(72313,78761)
(71247,11774)
(34265,27096)
(33736,42606)
(27248,10358)
(87335,87321)
(94150,13968)
(97133,108707)
(64734,65139)
(50858,93097)
(100214,25553)
(74768,74732)
(54373,17466)
(67957,31044)
(87192,87432)
(106004,67344)
(71686,1467)
(93300,78711)
(70852,71098)
(101727,100779)
(69938,21608)
(45226,100753)
(61901,44855)
(27815,88460)
(71195,71120)
(65859,56069)
(86584,60773)
(89802,98443)
(90252,55107)
(72070,99933)
(68690,77672)
(57082,56559)
(44883,66299)
(33213,93436)
(70158,101727)
(100779,80579)
(101863,78909)
(64663,57118)
(21190,112137)
(71173,70852)
(3919,51351)
(71184,70834)
(82965,87250)
(49418,48466)
(66146,58516)
(73837,72344)
(66774,14248)
(25355,19696)
(27893,79833)
(74733,69600)
(107669,64878)
(41299,37195)
(68530,86546)
(53597,20716)
(84863,63392)
(67263,67260)
(2510,3077)
(105265,89872)
(60733,49418)
(29049,34773)
(97873,63243)
(8376,5340)
(78230,40998)
(19356,61800)
(14346,79725)
(82160,74527)
(106504,15237)
(29562,19080)
(30813,52773)
(57858,79550)
(3077,38326)
(62314,40289)
(11297,35132)
(65809,90139)
(28251,23922)
(58030,90775)
(87415,87335)
(73378,73384)
(77011,76747)
(47521,15306)
(34923,35179)
(56913,78381)
(2652,16207)
(109951,111314)
(37933,8273)
(79346,70880)
(92361,106668)
(57393,35274)
(78636,11467)
(76453,25263)
(52822,45382)
(39440,50730)
(60172,33228)
(94558,39440)
(78732,78557)
(78796,76454)
(69758,42346)
(86072,29003)
(62104,59572)
(56069,52834)
(6602,9504)
(14065,18615)
(7665,1113)
(263,15578)
(48896,6146)
(68536,23924)
(87399,90679)
(64062,52289)
(36007,60979)
(30458,99870)
(5307,82766)
(111881,85865)
(72290,74136)
(62578,26527)
(73527,48169)
(26740,26944)
(11016,72139)
(107252,107275)
(70804,70169)
(68126,88823)
(14354,94372)
(17612,10363)
(68853,40310)
(46479,70908)
(87160,87229)
(76630,40233)
(75001,23906)
(908,602)
(43161,63920)
(86531,69686)
(33274,32742)
(57678,2860)
(74396,39535)
(49418,63457)
(33374,25370)
(87341,87159)
(76979,76967)
(24068,18904)
(96791,96789)
(78771,78809)
(78247,53214)
(44768,78207)
(62385,57893)
(15578,41675)
(8374,37439)
(57406,48466)
(66267,52250)
(68320,27000)
(78809,62359)
(71626,75292)
(77011,76968)
(46478,24979)
(79213,106167)
(2604,3045)
(38133,57004)
(87258,87237)
(62104,56069)
(77722,77730)
(6979,21364)
(3077,27419)
(31551,16567)
(66275,44883)
(101136,107895)
(21484,41944)
(9513,34773)
(78787,78761)
(1480,48390)
(105883,64095)
(109774,76441)
(8117,8298)
(20717,86600)
(22598,15858)
(22717,112291)
(81112,101699)
(14255,50661)
(56069,52822)
(72109,79557)
(57429,80104)
(22927,43161)
(78521,59775)
(27477,24091)
(79324,4935)
(101879,56330)
(69519,69527)
(63281,84239)
(35179,72313)
(33964,88332)
(24767,3276)
(78711,79372)
(33964,88340)
(89944,54408)
(70547,70818)
(11958,36241)
(94667,16300)
(18525,10072)
(57057,60346)
(48466,648)
(23775,53040)
(19870,37746)
(77701,77675)
(45628,14065)
(70691,70654)
(40632,62250)
(45662,104199)
(67188,88264)
(70242,74959)
(5893,84527)
(23832,66267)
(90690,91792)
(49526,4254)
(79833,19490)
(23101,15695)
(4762,7186)
(43107,87939)
(86531,23658)
(39659,73032)
(62705,54440)
(49447,54822)
(41971,52163)
(1852,101061)
(40289,43930)
(53910,62779)
(74762,70510)
(26976,26978)
(9564,77553)
(89944,86646)
(14719,10092)
(78909,42985)
(42616,14992)
(56112,38401)
(73407,50524)
(87945,68941)
(53925,15170)
(70195,74731)
(38576,70694)
(89380,81689)
(25681,17674)
(34744,104679)
(110104,110106)
(4935,1480)
(76751,76973)
(61608,6542)
(38812,85823)
(3720,32322)
(14843,59638)
(57958,17181)
(31175,42479)
(77545,77555)
(57241,23150)
(23086,82160)
(74635,38890)
(66297,62725)
(41003,263)
(70251,70186)
(56364,67051)
(45712,79276)
(3486,58307)
(26974,26976)
(65859,49418)
(71133,71184)
(74529,73848)
(7672,11916)
(45595,67265)
(71534,73394)
(60003,75893)
(81761,21588)
(104476,103657)
(77486,81040)
(47422,26313)
(102002,86023)
(86060,9513)
(74761,70872)
(70514,66918)
(25953,28666)
(109803,83054)
(74705,70166)
(76993,77003)
(72566,85277)
(28195,37025)
(87903,88878)
(112115,111354)
(9212,16298)
(63956,63946)
(72005,105406)
(94194,81179)
(107223,107273)
(87576,110886)
(74769,74726)
(50661,23658)
(31044,56997)
(78612,27680)
(48081,89106)
(88227,67176)
(101596,92894)
(71162,71184)
(61851,62015)
(26410,64434)
(24227,76365)
(44076,50095)
(29434,37091)
(70498,74733)
(28413,82160)
(102641,98596)
(70555,71173)
(72032,71825)
(62385,45382)
(40919,66283)
(52705,58713)
(47670,37039)
(87416,87341)
(112073,31467)
(29918,30145)
(62853,87506)
(44497,40132)
(59667,57893)
(34190,79324)
(94831,75632)
(26984,18314)
(92095,96723)
(70820,74768)
(45382,43930)
(57535,51704)
(28666,23786)
(20717,85090)
(74766,75243)
(74882,78796)
(104967,38337)
(4430,1)
(70476,54330)
(95520,99834)
(96473,3895)
(107404,49803)
(97923,78862)
(80140,6542)
(107229,43675)
(48594,59242)
(96929,13191)
(5893,104633)
(88474,79180)
(77561,77543)
(46398,17466)
(69527,66596)
(63502,11774)
(23282,15249)
(105462,105440)
(57249,72005)
(19631,1656)
(56069,45382)
(79912,22435)
(93148,4762)
(42809,45876)
(49742,50209)
(49184,2959)
(21711,61074)
(50305,57429)
(84100,92053)
(55482,26420)
(32178,48598)
(38978,60172)
(38778,62917)
(3703,43409)
(63250,99185)
(45011,19119)
(109392,102170)
(22870,38326)
(65167,25088)
(52822,52834)
(26211,38019)
(67808,45973)
(63054,74117)
(65141,26676)
(70908,648)
(1467,26290)
(18301,60458)
(40919,66297)
(43930,62385)
(16581,33316)
(78877,110131)
(98093,60262)
(38337,91792)
(68530,62853)
(78656,40396)
(66094,20481)
(22435,5893)
(36888,54087)
(5933,41745)
(77350,79550)
(71187,70532)
(24083,75416)
(100694,84298)
(27072,16387)
(12894,98566)
(41675,20050)
(86531,58041)
(76627,77547)
(49049,44134)
(68741,70498)
(87427,87315)
(75432,65134)
(68701,39920)
(56455,3075)
(87342,87341)
(36651,38551)
(87367,87360)
(112031,6749)
(90529,8381)
(71192,70527)
(76979,76968)
(87420,87323)
(10514,41038)
(12148,18739)
(87294,14255)
(89101,88983)
(111554,15402)
(87536,71937)
(54006,44056)
(14151,10071)
(85878,74846)
(46479,40233)
(15793,14282)
(16051,1424)
(61333,33274)
(29723,47829)
(71168,70818)
(7698,29709)
(26203,90529)
(70837,72994)
(87860,104087)
(87182,87304)
(60439,80118)
(64548,102912)
(6166,18660)
(50627,39739)
(96977,98873)
(70264,74762)
(83327,49735)
(51186,58457)
(83003,44666)
(34989,66270)
(82615,36402)
(28220,111959)
(98018,82299)
(32322,65722)
(91571,10909)
(15578,56455)
(57893,62314)
(74769,74768)
(101843,99321)
(50209,89225)
(15032,80136)
(69557,29533)
(68785,7478)
(34923,78804)
(59697,85271)
(47529,32661)
(35038,6823)
(60707,88814)
(78051,70880)
(62705,57082)
(41003,3075)
(32557,99596)
(33119,66146)
(41223,2652)
(70111,16555)
(74800,721)
(71674,87777)
(88441,12754)
(94088,98751)
(43299,57082)
(70498,68741)
(49742,111483)
(52250,31044)
(15335,72406)
(100090,104476)
(86715,87506)
(58041,16010)
(45628,8612)
(78478,49887)
(66736,67812)
(28312,50983)
(60695,80455)
(94423,71674)
(2860,31355)
(111561,102755)
(76454,47594)
(49639,57393)
(86072,51088)
(90491,333)
(71134,70547)
(68736,78357)
(89109,88984)
(31870,54734)
(15793,37025)
(42932,33172)
(86068,29003)
(47670,106876)
(76625,78761)
(61492,74488)
(102113,82945)
(82945,102113)
(70264,74730)
(98948,101164)
(40289,28321)
(76474,84113)
(60239,53889)
(54649,29533)
(67957,57723)
(29003,112337)
(40308,60426)
(7600,78106)
(70498,70514)
(23643,96176)
(111796,34664)
(55857,91497)
(107638,6033)
(36651,43072)
(87976,87164)
(61515,35364)
(50146,70144)
(13185,56142)
(106377,104087)
(29723,35274)
(95557,25303)
(3317,26114)
(5811,104126)
(76991,76963)
(57082,43299)
(13768,20545)
(452,49184)
(74177,73481)
(36912,93112)
(16309,82808)
(7168,3015)
(39187,100841)
(104476,105672)
(21398,17073)
(21975,1571)
(40001,16206)
(70523,70498)
(47288,1181)
(73486,74164)
(7702,12129)
(85199,98504)
(107273,107274)
(87360,87342)
(61463,23711)
(87432,87159)
(55298,40132)
(33247,85816)
(77561,77551)
(78656,34923)
(54748,86778)
(80563,84222)
(24091,24585)
(19647,9209)
(111214,55059)
(42893,17272)
(71744,86239)
(29296,49732)
(32322,25088)
(35045,24926)
(74732,70533)
(78656,76625)
(68416,7672)
(5933,19119)
(73407,31808)
(27537,14282)
(24048,13732)
