Source,Target,Timestamp
100245,58905,113
100245,64879,120
100263,28382,15
100264,46276,116
100265,87065,123
100265,94693,15
100286,55183,19
100287,112044,15
100290,34974,15
100300,74646,116
100317,96294,17
100326,26273,15
100326,103035,120
100330,34122,113
100330,66411,123
100330,69891,113
100330,85213,113
100330,99813,116
100330,104627,113
100348,111962,113
100353,45261,15
100359,95539,113
100371,72438,113
100418,73596,17
100424,72864,15
100424,87484,15
100424,99317,15
100430,22333,17
100430,53592,17
100434,68744,19
100443,92784,19
100443,111321,15
100449,64771,113
100449,97907,17
100452,73430,17
100452,86809,17
100452,100161,17
100455,64736,116
100463,53294,120
100466,43996,15
100466,49433,15
100476,84543,116
100480,35528,15
100480,75172,15
100480,75641,15
100480,77523,15
100480,83078,15
100485,97445,17
100487,110056,120
100488,46516,123
100498,51027,17
100500,80671,19
100502,97867,15
100502,110636,15
100523,110151,15
100524,91588,120
100528,64771,116
100530,57163,15
100530,59585,15
100530,69761,120
100530,79523,15
100530,86074,15
100530,99268,15
100530,100006,15
100530,100417,15
100530,106812,15
100530,109081,15
100530,110847,19
100536,95175,15
100544,85695,15
100544,92777,15
100544,99771,15
100544,99948,15
100544,100536,15
100544,100622,15
100544,102008,15
100544,103211,15
100544,106671,15
100544,106847,15
100544,108258,15
100544,110607,15
100544,110878,113
100550,106354,19
100555,69203,17
100557,47524,15
100567,98251,120
100576,64935,113
100580,20317,120
100580,27364,15
100580,32749,113
100596,4890,19
100596,8070,113
100596,25458,17
100596,85346,123
100596,97436,116
100596,101751,120
100596,110255,15
100601,111359,123
100609,84824,113
100609,102025,113
100621,102285,15
100621,104035,15
100624,89769,113
100624,110148,19
100631,21813,113
100644,97171,19
100666,14355,17
100666,43227,17
100666,82989,17
100666,99256,17
100678,44020,120
100678,109758,120
100687,98076,113
100691,22431,116
100697,29046,120
100706,5677,17
100710,57408,15
100710,79356,15
100718,17335,15
100718,44046,15
100730,31661,15
100740,111636,120
100756,26845,113
100756,32403,15
100756,39883,113
100756,46587,113
100775,95176,15
100789,83430,17
100793,103783,15
100794,11732,113
100799,34009,113
100799,36267,116
100799,36349,123
100799,100909,113
100820,22635,120
100820,86384,113
100829,47299,15
100829,63803,15
100835,94385,15
100838,18061,15
100838,24272,15
100838,30228,15
100838,40291,15
100838,61518,15
100838,91672,15
100850,71444,15
100850,104062,15
100856,12345,15
100874,54909,15
100874,59148,113
100874,96022,17
100874,112036,113
100875,98261,19
100883,58684,113
100884,81271,15
100884,96663,15
100884,97634,15
100884,98066,15
100892,47806,123
100904,92368,123
100909,45501,123
100910,92237,15
100919,97485,17
100919,111315,17
100922,7822,15
100922,54092,15
100922,76787,15
100922,80771,15
100922,88999,15
100922,105334,15
100922,107295,15
100922,107898,15
100922,110517,15
100923,97360,113
100927,72601,19
100938,108381,120
100945,29467,113
100952,39441,15
100952,43021,15
100952,70273,15
100952,101174,15
100954,82884,120
100970,107990,15
100997,110514,15
100998,10506,113
101010,35196,17
101010,35988,17
101018,61724,116
101018,82408,17
101034,9372,113
101034,51842,113
101039,16167,15
101039,39139,113
101039,106559,15
101039,108170,17
101052,57225,17
101056,56939,15
101056,91914,15
101056,103465,15
101057,111121,113
101058,49433,15
101074,40374,113
101074,66838,19
101091,52799,120
101091,111648,113
101095,78549,15
101134,77466,113
101143,47197,15
101143,67624,15
101143,98283,15
101143,99988,15
101143,106670,15
101143,107462,15
101151,28494,113
101153,66896,17
101155,6093,15
101155,41285,15
101170,70468,15
101174,100957,120
101179,101063,19
101182,9681,19
101190,26622,15
101200,106081,19
101216,57746,17
101228,3650,15
101228,16110,15
101228,103122,15
101243,107772,17
101246,38610,113
101256,4790,120
101262,17554,19
101264,52232,15
101265,106139,120
101276,104039,17
101305,55670,113
101305,78840,116
101305,106035,15
101325,103254,116
101327,53500,113
101327,68889,17
101334,31139,17
101337,59114,15
101337,103874,15
101344,106635,17
101345,40028,15
101345,58078,15
101345,67064,15
101345,67644,15
101345,75087,15
101345,102619,15
101345,108087,15
101345,112136,15
101346,52132,113
101351,16874,15
101351,46927,15
101351,56927,15
101351,92403,17
101351,109383,15
101360,66854,120
101363,27624,15
101381,94378,15
101383,43164,15
101384,86384,113
101389,83561,17
101390,16870,17
101393,72864,15
101393,101382,15
101393,102461,15
101396,50045,113
101400,81026,113
101409,105005,15
101417,108446,19
101420,17996,120
101421,64771,113
101421,97349,113
101427,79548,113
101432,29794,120
101457,70600,116
101457,102953,17
101462,101500,123
101462,110840,116
101471,59585,15
101471,81787,15
101471,86074,15
101471,94378,120
101472,15512,120
101473,62175,123
101475,111343,15
101478,41258,116
101482,4865,113
101487,110794,15
101500,101462,123
101500,104768,17
101505,47468,15
101505,60050,15
101505,74338,15
101505,90484,15
101505,91989,15
101505,94708,15
101505,95074,15
101505,103209,15
101505,104438,15
101505,104725,15
101505,104996,15
101505,105117,15
101505,105687,15
101505,106226,15
101505,106287,15
101505,107837,15
101505,108022,15
101505,108143,15
101505,108263,15
101505,108278,15
101505,108857,15
101505,108955,15
101505,109871,15
101505,110096,15
101505,110216,15
101505,110421,15
101505,110573,15
101505,110964,15
101505,111555,15
101509,87843,116
101510,34384,15
101511,35999,120
101511,65107,123
101511,106287,120
101511,108263,120
101513,87843,116
101514,87843,120
101514,89949,15
101518,90202,17
101531,32312,15
101531,55146,15
101531,62876,15
101531,64444,15
101531,67255,15
101531,81404,15
101531,83816,15
101531,91182,15
101531,93567,15
101531,96007,15
101531,100505,15
101531,103694,15
101531,107670,15
101531,108132,15
101543,23104,19
101551,73260,19
101570,9497,15
101570,10270,15
101570,11965,15
101570,17045,15
101570,19711,15
101570,29937,17
101570,36382,120
101570,37745,15
101570,40276,15
101570,41270,15
101570,42516,15
101570,48638,120
101570,59585,15
101570,61724,15
101570,62334,120
101570,74915,120
101570,82408,15
101570,92425,15
101570,105576,15
101570,110377,15
101570,111979,15
101586,112294,17
101600,83332,113
101606,29637,15
101606,54056,15
101606,68636,15
101632,102264,116
101640,47850,15
101640,90846,15
101653,106441,123
101663,42037,17
101667,75819,15
101688,87090,15
101688,110673,15
101690,31210,17
101690,53011,17
101690,103066,17
101710,44822,17
101712,24571,17
101712,42789,17
101740,104464,17
101751,21396,123
101751,76739,120
101751,91763,120
101751,100596,120
101768,106948,120
101773,109973,120
101784,23862,113
101793,37238,19
101793,41216,123
101793,98563,17
101793,110652,19
101798,71178,113
101798,90246,17
101803,19213,15
101807,86267,19
101807,101414,17
101842,101651,15
101842,102964,15
101847,68442,17
101851,38804,15
101851,91321,15
101851,97428,15
101858,26190,123
101859,21866,19
101859,112197,120
101860,107682,113
101861,109190,113
101876,34029,17
101885,89903,15
101887,36091,17
101887,56408,116
101887,59432,120
101887,65315,17
101887,108047,113
101887,110467,19
101889,98083,120
101899,59664,19
101912,11968,113
101912,111740,19
101928,40033,120
101941,96140,15
101943,85585,15
101943,104496,15
101944,55395,15
101944,68352,15
101944,70851,15
101944,79078,15
101944,89919,15
101948,87986,15
101958,82520,113
101964,67245,123
101964,93696,17
101965,67027,113
101970,64421,120
101980,15899,123
101991,23944,123
101997,104656,15
102019,52799,15
102019,67245,116
102025,100609,113
102027,96767,116
102047,110605,120
102049,101150,123
102049,110942,17
102051,72846,19
102051,98816,15
102054,28022,17
102054,43238,17
102054,43711,17
102054,43741,17
102054,48788,17
102054,50910,17
102054,51902,17
102054,51923,17
102054,52454,17
102054,52746,17
102054,52996,17
102054,74926,17
102054,92441,17
102054,97775,17
102054,98079,17
102054,100250,17
102054,100347,17
102054,100662,17
102054,105231,17
102054,105357,17
102054,106292,17
102054,109508,17
102054,109745,17
102054,110797,17
102054,111272,17
102061,59747,15
102061,67215,15
102061,81588,17
102084,95095,113
102102,99287,15
102147,32341,120
102147,49843,113
102148,67542,19
102182,99116,15
102184,106700,15
102190,69707,113
102191,58960,15
102192,15766,116
102196,84352,120
102199,110096,19
102209,2571,15
102209,6417,15
102209,41037,15
102209,77535,15
102209,84845,15
102209,90231,15
102209,96784,15
102209,100550,15
102209,101017,15
102209,103045,15
102209,103230,15
102209,106354,15
102209,106774,15
102209,109386,15
102209,109494,15
102209,110414,15
102209,110786,120
102216,66927,15
102218,42960,19
102218,112294,17
102225,32857,113
102227,46386,17
102227,104700,113
102235,109825,15
102239,25563,15
102239,97234,113
102246,108861,15
102258,7281,120
102260,40089,15
102260,106985,113
102261,103376,17
102263,87052,15
102271,35250,116
102271,104160,17
102271,109408,17
102278,54029,15
102286,43674,15
102288,20603,120
102292,135,15
102292,7824,15
102303,70932,116
102316,91795,19
102317,4892,19
102319,71689,15
102319,84845,15
102319,85291,15
102319,96118,15
102319,96784,15
102319,100550,15
102319,100944,15
102319,104188,15
102319,105628,15
102319,106028,15
102319,106354,15
102319,107246,15
102335,87945,17
102344,24869,113
102354,12041,123
102361,104690,15
102376,110151,15
102377,8963,15
102377,27725,15
102377,31597,15
102377,36962,15
102377,45794,15
102377,73089,15
102377,101961,15
102381,10479,113
102381,20560,17
102381,38896,17
102381,47928,15
102383,35458,15
102383,46743,15
102383,60204,15
102383,82244,15
102383,88177,15
102383,92106,15
102383,93075,15
102383,96631,15
102383,96864,15
102383,102948,15
102387,92769,116
102387,111154,19
102410,22943,116
102416,44852,17
102416,68494,17
102422,59931,17
102422,106624,19
102428,90921,120
102440,43984,15
102440,79546,15
102447,36212,15
102451,99616,19
102459,103668,113
102473,95944,120
102487,112070,116
102490,96021,15
102490,112191,15
102496,106737,15
102501,63863,17
102519,44905,19
102522,27496,15
102522,41925,15
102522,75163,15
102522,89077,15
102522,95789,15
102522,96141,15
102522,97352,15
102522,100560,15
102522,101120,15
102522,102701,15
102522,102708,15
102522,103568,15
102522,104144,15
102522,104816,15
102522,106948,15
102522,108058,15
102522,110333,15
102525,53365,120
102525,105515,113
102534,107453,19
102538,43986,15
102545,97920,113
102546,107477,17
102546,112296,113
102547,82080,120
102560,99603,116
102573,81957,15
102593,92414,15
102593,103282,15
102593,104244,15
102606,37004,113
102606,43395,120
102609,12606,116
102609,107653,17
102617,73578,113
102617,107624,113
102617,110607,113
102617,111048,120
102618,83260,113
102626,107411,17
102627,96003,113
102645,66815,19
102651,8879,113
102651,15272,113
102651,42768,15
102656,95177,15
102665,92716,17
102666,17056,15
102666,17093,15
102666,25863,15
102666,32174,15
102666,69118,15
102666,107792,15
102696,40262,15
102696,50757,15
102696,84633,15
102696,92830,15
102696,93486,15
102737,95036,15
102737,107553,15
102770,68482,120
102771,2190,17
102771,106043,113
102799,93392,113
102812,88466,17
102812,104863,120
102817,3769,15
102817,25419,15
102817,27498,15
102817,62176,15
102817,111105,15
102824,106976,123
102827,103671,15
102827,103842,15
102830,349,15
102830,12345,15
102830,15533,15
102830,15552,120
102830,17324,15
102830,21504,15
102830,22552,15
102830,23092,15
102830,23652,15
102830,28138,19
102830,31615,15
102830,32541,15
102830,35513,15
102830,37715,15
102830,38861,15
102830,39233,15
102830,43056,15
102830,43243,15
102830,43434,15
102830,43540,15
102830,44607,15
102830,46317,15
102830,48943,15
102830,50407,15
102830,52799,15
102830,54418,15
102830,58285,15
102830,62969,15
102830,88415,15
102830,93700,15
102830,97617,15
102830,97667,15
102830,97717,15
102830,97718,15
102830,97885,15
102830,99274,15
102830,99668,15
102830,100039,15
102830,101397,15
102830,101946,15
102830,101964,15
102830,103121,15
102830,104655,15
102830,106266,15
102830,107562,15
102830,107899,15
102830,109248,15
102834,93790,15
102835,80102,15
102835,105350,15
102835,106947,15
102854,35437,15
102864,100799,113
102883,110942,15
102894,48142,116
102922,8635,120
102944,29360,120
102944,111994,123
102952,35175,113
102954,21768,15
102967,11740,15
102967,58292,15
102967,89801,15
102975,76614,120
102978,95702,17
102978,97448,17
102978,106847,17
102978,107063,17
102978,107624,17
102978,107634,17
102978,111007,17
102978,111836,17
102978,112112,17
102978,112141,17
102979,105083,15
102992,40321,15
102998,78856,120
103000,43124,15
103000,53138,15
103000,64771,113
103000,75819,15
103000,94378,15
103000,97907,113
103000,102987,15
103000,110300,15
103009,103399,17
103013,7561,19
103015,11000,113
103015,70879,123
103017,108519,113
103035,82408,113
103035,97342,113
103035,100326,123
103042,57425,15
103055,64771,116
103063,95161,15
103066,4540,15
103066,101690,15
103077,104183,116
103077,111255,15
103080,57117,120
103121,38982,116
103121,41128,116
103149,103004,15
103149,104670,15
103151,66560,123
103153,23040,15
103153,82301,15
103153,109662,15
103156,28967,123
103164,42671,123
103168,56745,15
103168,80388,15
103168,83280,15
103168,84226,15
103168,99066,15
103168,99603,15
103168,103588,15
103168,105518,15
103168,109165,15
103168,110476,15
103172,48837,113
103178,30227,123
103180,54147,15
103187,24705,17
103187,89966,17
103191,83259,15
103191,91713,15
103209,101511,123
103209,102505,19
103210,65600,120
103230,108829,17
103233,26259,15
103233,100271,15
103243,55343,19
103254,101325,116
103257,110942,15
103261,42446,17
103286,88282,15
103300,93640,19
103314,95654,15
103314,103521,15
103314,109103,15
103319,86384,113
103331,93949,17
103342,62252,113
103346,86914,19
103350,17891,123
103355,86765,123
103360,101325,123
103361,23396,120
103361,109878,15
103362,52825,113
103364,99989,116
103382,35227,17
103382,37407,17
103383,58175,120
103394,97048,15
103394,105045,15
103394,108629,15
103394,111481,15
103430,9004,17
103430,51840,19
103430,80625,17
103430,98919,15
103431,33298,15
103436,66815,19
103436,74304,15
103436,92116,15
103443,46575,120
103458,48853,15
103458,96537,15
103458,96790,15
103468,88044,116
103468,91148,113
103470,105398,123
103470,110306,123
103472,110478,15
103475,350,15
103475,68068,17
103485,97862,113
103485,100021,120
103485,105665,113
103490,47886,17
103490,94672,15
103493,94649,19
103500,47826,113
103509,21111,113
103509,82386,113
103509,99624,113
103512,13821,15
103514,41656,17
103517,6437,15
103517,59412,15
103529,47684,116
103530,32838,17
103531,106723,116
103548,20150,17
103548,31689,15
103548,36091,17
103548,105631,15
103567,101969,113
103570,43078,113
103572,91820,113
103579,106676,113
103583,110053,17
103607,104539,120
103610,20431,19
103616,83838,19
103618,80016,120
103626,101227,15
103628,97089,19
103637,16562,17
103639,100172,19
103640,37489,19
103663,39578,15
103665,33138,15
103668,102459,113
103681,8838,116
103687,6129,15
103687,34281,15
103687,37027,15
103687,54758,15
103687,74273,15
103687,94293,15
103687,97139,15
103687,97324,15
103687,99814,15
103687,106365,15
103687,110858,15
103699,35087,15
103699,102450,15
103699,103489,15
103712,27350,19
103723,110151,15
103724,22025,19
103731,83332,116
103784,68744,19
103809,28521,120
103809,48706,17
103813,9899,113
103813,18770,113
103813,48866,113
103813,101018,116
103816,45840,15
103816,49202,15
103816,80943,15
103816,94538,15
103816,110264,15
103833,7836,17
103842,107784,120
103847,857,15
103847,49428,116
103847,85443,15
103851,111040,15
103852,65402,113
103852,82127,113
103852,92579,15
103856,48142,116
103866,61004,19
103869,98886,19
103882,12015,15
103882,25024,15
103882,27795,15
103882,37514,15
103882,42286,15
103882,61711,15
103882,83136,15
103882,90431,15
103882,98196,15
103882,101704,15
103882,101888,15
103882,102901,15
103882,103177,15
103882,105239,15
103882,111182,15
103884,34354,15
103887,21996,19
103890,82232,15
103915,28652,15
103915,30993,15
103915,34271,15
103915,36606,15
103915,38261,15
103915,45336,15
103915,45866,15
103915,49441,15
103915,50714,15
103915,54241,15
103915,57960,15
103915,59195,15
103915,59737,15
103915,62114,15
103915,62455,15
103915,63010,15
103915,65517,15
103915,68990,15
103915,80039,15
103915,83900,15
103915,87144,15
103915,93184,15
103915,94975,15
103915,101266,15
103915,103477,15
103930,3466,17
103930,8174,17
103930,9305,17
103930,24760,17
103930,26831,17
103930,31116,17
103932,80240,113
103932,81911,113
103950,103907,15
103950,103943,15
103952,26218,15
103952,60699,15
103958,77434,15
103958,83663,15
103958,90142,15
103959,69724,19
103964,24444,123
103967,13244,123
103973,60964,15
103977,111346,113
103980,36281,113
103980,84128,17
103989,950,113
103989,990,113
103989,13295,113
103989,13372,120
103989,16506,113
103989,24619,113
103989,24783,113
103989,30044,113
103989,99052,113
103989,106138,113
103990,85398,120
104000,34338,113
104005,21650,15
104010,41737,15
104010,85911,15
104017,12884,15
104017,51701,15
104017,54760,15
104017,64933,15
104017,64935,15
104017,65701,15
104017,70196,15
104017,72925,15
104017,73096,15
104017,73279,15
104017,74763,15
104017,76313,15
104017,80840,15
104017,81652,15
104017,83905,15
104017,87663,15
104017,88424,15
104017,90791,15
104017,95137,15
104017,99699,15
104017,102473,15
104017,104331,15
104017,105575,15
104032,78871,113
104040,76122,123
104055,11833,15
104055,17787,17
104055,105056,19
104056,110605,120
104066,873,15
104066,2118,15
104066,3252,15
104066,4333,15
104066,5000,15
104066,5215,15
104066,6568,15
104066,7127,15
104066,10262,15
104066,11185,15
104066,15166,15
104066,17241,15
104066,19117,15
104066,20264,15
104066,21332,15
104066,23892,15
104066,28695,15
104066,34890,15
104066,45730,15
104066,51581,15
104066,93892,15
104066,104798,15
104066,107587,15
104066,109497,15
104078,41198,17
104081,84328,15
104081,87852,17
104081,93381,15
104082,61989,123
104082,110295,19
104084,60483,17
104084,65780,113
104085,94582,123
104087,92870,123
104088,47067,15
104088,51757,15
104088,93063,15
104088,97976,15
104088,106221,15
104088,108523,15
104093,38896,120
104093,96871,120
104093,108690,15
104093,109172,17
104096,62941,15
104096,63830,15
104101,104963,120
104109,38077,15
104109,43124,15
104109,43251,15
104109,48322,15
104109,49451,15
104109,53138,15
104109,53142,15
104109,64771,113
104109,74522,15
104109,75819,15
104109,93232,15
104109,94378,15
104109,95301,15
104109,97349,15
104109,97357,15
104109,97821,15
104109,97896,15
104109,98561,15
104109,99569,15
104109,99654,15
104109,101421,15
104109,102987,15
104109,109264,15
104109,109585,15
104128,46747,19
104151,24411,15
104151,32420,15
104151,35999,15
104151,43733,15
104151,98019,15
104151,102199,15
104151,102387,15
104151,103993,15
104151,106346,15
104151,108979,15
104167,63191,15
104167,64870,15
104167,99772,15
104183,71577,17
104183,80972,123
104183,106377,113
104188,97417,17
104197,53020,19
104201,102474,113
104205,40282,120
104221,3116,15
104221,12722,15
104221,16091,15
104221,20671,15
104221,25017,120
104221,31689,15
104221,33950,15
104221,36627,15
104221,61965,15
104221,79649,15
104221,84770,15
104221,90827,123
104221,93499,15
104221,96575,15
104221,96784,15
104221,97048,15
104221,99403,15
104221,100174,15
104221,100792,15
104221,101569,15
104221,103660,15
104221,104229,15
104221,104279,15
104221,107246,15
104221,107620,15
104230,30375,113
104243,108326,15
104251,96028,17
104251,103622,17
104251,106439,17
104251,109004,17
104256,64870,113
104261,6595,15
104267,22230,113
104267,40855,116
104267,47870,116
104267,94764,113
104270,28036,113
104270,81675,15
104270,108332,123
104278,50789,120
104303,40323,15
104303,61708,15
104303,81515,15
104303,91115,15
104303,102030,15
104308,30242,15
104315,9073,15
104315,39419,15
104315,80591,15
104315,84442,15
104315,92841,15
104315,97424,15
104328,99813,17
104331,51999,113
104337,91813,15
104349,60175,113
104354,26912,15
104354,68304,15
104354,92655,15
104354,111415,15
104355,3431,120
104355,7695,15
104355,9679,17
104359,23167,15
104359,111012,113
104361,5412,15
104361,17311,15
104361,20374,15
104361,27735,15
104361,29808,15
104361,36924,15
104361,41505,15
104361,59810,15
104361,78907,15
104361,87364,15
104361,89812,15
104361,93796,15
104361,102869,15
104390,92221,15
104398,66801,116
104401,24869,116
104405,73009,15
104405,81889,19
104405,98034,15
104412,104778,17
104416,41075,15
104423,38569,123
104423,40867,113
104426,91781,113
104429,39000,15
104429,54248,15
104436,93876,15
104438,82124,15
104446,83787,15
104446,91423,15
104446,99901,15
104446,104160,15
104446,104324,15
104446,104367,15
104446,104957,15
104446,107919,15
104448,108263,120
104450,55625,113
104458,106014,123
104462,93559,113
104481,49150,19
104481,55979,17
104494,110445,113
104499,101791,113
104500,108388,113
104501,98578,15
104505,14749,120
104505,28104,120
104505,44483,113
104505,67245,116
104505,93696,123
104505,104655,113
104514,35971,120
104522,58281,19
104526,22280,19
104526,36079,123
104526,79554,113
104526,103854,17
104526,106973,120
104537,92321,123
104539,103607,123
104539,109918,120
104544,36649,15
104569,47947,17
104569,71688,19
104569,89573,17
104569,109065,17
104577,110810,19
104582,97485,120
104584,79135,15
104584,90268,15
104584,95689,15
104592,109355,19
104592,110180,19
104607,65107,17
104629,99300,15
104637,90755,120
104645,75819,17
104646,62031,15
104655,28138,19
104655,38940,15
104656,101997,15
104666,108098,120
104676,5594,19
104676,40870,17
104677,2206,17
104677,9217,17
104677,10938,17
104677,17977,17
104677,39261,17
104677,40566,17
104677,46350,17
104677,58080,17
104677,62737,17
104677,63792,17
104677,69503,17
104685,76789,17
104687,105048,15
104700,10833,123
104718,13225,120
104718,17977,113
104718,78227,15
104723,76343,17
104723,89673,123
104725,102505,17
104732,111404,17
104742,5271,116
104742,5617,120
104760,102956,15
104765,71559,15
104765,105409,15
104768,59322,123
104768,101500,15
104778,16009,17
104778,74176,19
104792,961,15
104792,1461,15
104792,15947,15
104792,18962,15
104792,47018,15
104795,51144,15
104795,69115,15
104798,8395,15
104804,72472,113
104840,99779,116
104849,56177,17
104850,97673,17
104852,60342,15
104857,23271,123
104863,100919,15
104872,15515,120
104883,53248,15
104890,94385,15
104890,96905,15
104894,108215,17
104909,86654,120
104917,21519,123
104924,106952,17
104930,9554,15
104930,41026,15
104930,111074,15
104935,89441,113
104937,91343,116
104943,110044,15
104954,29767,15
104954,34477,15
104954,53128,15
104954,71878,15
104954,72730,15
104954,95244,15
104954,97897,15
104954,104259,15
104954,111867,15
104960,11239,17
104960,105916,113
104964,41661,15
104970,81654,116
104976,50175,113
104985,46289,123
104987,98646,15
105016,71036,19
105026,49030,15
105033,131,15
105041,11030,15
105056,104055,17
105081,112239,120
105092,48582,113
105095,16870,17
105098,10259,15
105098,31181,15
105103,67633,15
105105,110602,15
105117,101917,19
105119,99171,113
105124,44185,15
105127,89193,120
105132,92896,19
105134,41812,113
105138,30687,15
105151,89531,15
105158,8245,15
105158,17212,15
105158,91954,15
105158,99866,15
105167,46771,120
105167,67245,116
105167,93447,123
105167,93696,120
105167,93700,123
105167,108352,116
105167,111648,15
105183,49655,19
105211,53692,113
105219,36309,15
105219,101852,116
105240,54375,15
105240,92897,15
105240,105724,15
105240,106531,15
105240,106620,15
105240,108816,15
105241,101211,15
105242,95246,15
105248,934,17
105248,12001,17
105248,15253,113
105248,27667,17
105248,33890,17
105248,74348,17
105248,97099,17
105248,100132,17
105248,109621,17
105248,109934,17
105258,61338,17
105258,75750,17
105258,108884,17
105258,112157,17
105270,27350,19
105277,25528,120
105296,110767,15
105300,75756,113
105302,91843,17
105312,51536,113
105312,94378,113
105320,33245,123
105322,55043,116
105322,105597,120
105331,87479,19
105341,43805,113
105353,87035,17
105363,9804,113
105363,17696,116
105363,42040,123
105371,106976,120
105383,53115,15
105384,111240,17
105395,36091,19
105398,4892,15
105398,26635,15
105398,44555,15
105398,45785,15
105398,57425,15
105398,60985,15
105398,62130,15
105398,88656,15
105398,96706,15
105398,97722,15
105398,98330,15
105398,99025,15
105398,101217,15
105398,101500,15
105398,101768,15
105398,102218,15
105398,102317,15
105398,102357,15
105398,102880,15
105398,102917,15
105398,102971,15
105398,103042,15
105398,104232,15
105398,104285,15
105398,104768,15
105398,104816,15
105398,104841,15
105398,105343,15
105398,105534,15
105398,106317,15
105398,106538,15
105398,106545,15
105398,106854,15
105398,106948,15
105398,107155,15
105398,107764,15
105398,108097,15
105398,108164,15
105398,108169,15
105398,108738,15
105398,108740,15
105398,110306,15
105398,110438,15
105398,110840,15
105423,32748,17
105431,3697,15
105431,10919,15
105431,12722,15
105431,14848,15
105431,29127,15
105431,36091,15
105431,44275,15
105431,46493,15
105431,61965,15
105431,68759,15
105431,71249,15
105431,82933,15
105431,84282,15
105431,89893,15
105431,96784,15
105431,101427,15
105431,107115,15
105431,108233,15
105468,88635,15
105468,109501,15
105477,28581,113
105477,29130,113
105477,31614,120
105477,69657,19
105477,93230,113
105477,107653,116
105483,107080,19
105495,111323,19
105496,22840,116
105500,111296,15
105513,111566,123
105514,49456,113
105515,90396,113
105535,107581,123
105537,108690,19
105543,97179,15
105543,105517,15
105552,42838,113
105556,32029,123
105560,55533,120
105569,99808,17
105590,49433,15
105592,96014,120
105594,70594,15
105600,95394,15
105600,106410,15
105600,109034,15
105618,24164,15
105618,42481,15
105618,58791,15
105618,71795,15
105618,73942,15
105618,74556,15
105618,96608,15
105618,105266,15
105618,107830,113
105618,108554,15
105622,107286,15
105622,112157,17
105631,48560,120
105634,86944,123
105636,112258,15
105639,68319,123
105656,13257,15
105656,31199,15
105656,38184,15
105656,94737,15
105656,97496,15
105656,98234,15
105656,105571,15
105657,109085,15
105658,82493,113
105665,38031,15
105665,97879,15
105681,68570,113
105681,77664,113
105681,100618,120
105682,73405,15
105695,24346,15
105704,110026,17
105707,29710,15
105707,89254,15
105707,97112,15
105707,110166,15
105710,93403,116
105721,11968,116
105722,92943,15
105725,106845,113
105732,69308,15
105736,36091,17
105742,63370,120
105742,94625,116
105742,109823,113
105761,57680,15
105761,61795,15
105761,95577,15
105761,105807,15
105761,107956,15
105761,109518,15
105761,112102,15
105780,96892,123
105789,19808,123
105789,27497,120
105789,99354,113
105791,106160,116
105810,99627,123
105812,22505,15
105812,77042,15
105815,66162,113
105830,108999,15
105831,89556,15
105847,79922,123
105847,104863,120
105848,79988,113
105848,103639,113
105886,50225,17
105893,102403,15
105910,104569,120
105915,106314,19
105916,103854,17
105922,109085,17
105952,87259,123
105953,108625,15
105957,105050,15
105971,47083,15
105988,98552,17
105989,23935,15
105989,92928,15
105989,105645,15
105991,58078,15
105991,99430,15
105995,93362,15
106007,107130,15
106007,112335,15
106014,73429,116
106014,104458,120
106021,57789,15
106021,107794,17
106025,44992,15
106025,93688,15
106028,110053,15
106029,79438,15
106029,107136,113
106035,31344,113
106038,107115,17
106042,50848,15
106043,63094,116
106043,91262,120
106044,55358,19
106066,25686,15
106074,104960,113
106074,105916,113
106076,82759,113
106090,9004,17
106093,18868,15
106093,29428,15
106094,101692,17
106109,111989,19
106113,85618,116
106118,45184,15
106118,51693,120
106118,87285,15
106138,15426,15
106138,16643,15
106138,18471,15
106138,18879,15
106138,19427,15
106138,21547,15
106138,23673,15
106138,23991,15
106138,24294,15
106138,29298,15
106138,33279,15
106138,36802,15
106138,39653,15
106138,54142,15
106138,60761,15
106138,66980,15
106138,75173,15
106138,82607,15
106138,82749,15
106138,82896,15
106138,88391,15
106138,97742,15
106138,100302,15
106138,100460,15
106138,106531,15
106138,107253,15
106138,108203,15
106139,112132,15
106153,40390,15
106159,111930,17
106161,84228,113
106166,95162,15
106172,34784,15
106172,48167,15
106172,53373,15
106172,66977,15
106172,67363,15
106172,101540,113
106174,109434,17
106181,8760,15
106181,15491,15
106181,102663,15
106184,81022,19
106199,62557,19
106200,101588,19
106214,95096,15
106223,60328,15
106223,66994,15
106223,105699,15
106223,106088,15
106223,106198,15
106234,32817,116
106234,64897,113
106234,69576,15
106234,82822,113
106238,26346,123
106238,48276,120
106238,55670,113
106238,67378,17
106238,77379,15
106238,92923,120
106242,20693,15
106242,22650,15
106242,22840,15
106242,48634,15
106242,64730,15
106242,70907,15
106242,77542,15
106242,98442,15
106242,101279,15
106244,58695,120
106247,13561,113
106247,19090,113
106247,104438,113
106269,495,15
106269,21749,15
106269,22703,15
106269,23845,15
106269,39344,15
106269,58824,15
106269,104220,15
106272,8404,15
106274,47806,19
106274,87332,15
106277,89334,15
106279,40870,17
106280,83343,15
106285,110046,19
106287,101511,120
106310,41388,120
106324,99544,116
106337,42366,15
106338,106386,113
106340,109684,19
106352,85226,17
106352,106532,17
106354,100550,17
106370,27894,113
106377,104183,113
106382,6074,19
106382,13233,19
106382,32768,17
106385,67454,17
106388,72610,15
106388,105670,15
106388,108015,15
106388,109052,15
